facility_id,name,mineral_type,category,latitude,longitude,state,district,lease_area_ha,owner,ownership_type,mining_method,mineral_class,source,location_precision
38TMN32001,THUVARANGULAM,Limestone,mining,9.871870445297326,78.28566400015983,TAMIL NADU,Madurai,2.64696616719,PAKALA SURYANARAYANA RAO,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
"38TMN33011
","PALAYAM
",Limestone,mining,10.723191442218749,78.12675507066335,TAMIL NADU,Dindigul,2.71506762311,Surya Industrial Minerals,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN33027,MAJOR MINES AND MINERALS CORP,Limestone,mining,10.761300168266091,78.05836866495743,TAMIL NADU,Dindigul,2.57579660435,GANESAMOORTHYC,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN38039,ARUNGAL,Limestone,mining,11.017203021589262,79.09022439720403,TAMIL NADU,Ariyalur,67.2812574543,CHETTINAD CEMENTS CORPN LTD,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN21003,SATHANKULAM,Limestone,mining,8.434536660378365,77.93253252829918,TAMIL NADU,Thoothukkudi,4.98230475212,THE INDIA CEMENTS LTD,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
28TMN06002,KEERANUR,Graphite,mining,9.862726089229737,78.29874987784676,TAMIL NADU,Sivaganga,5.1842418049,PANDIYAN GRAPHITES INDIA LTD,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN06025,SUNDEEP MINERAL CORPORATION,Limestone,mining,9.72812047907438,78.06421703252718,TAMIL NADU,Madurai,5.03228712042,NATARAJANS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15077,SRI GANAPATHY MINES,Limestone,mining,8.789466471966751,77.65341341128443,TAMIL NADU,Tirunelveli,4.46286864289,GANESA RAJAN,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11037,DEVANAGOUNDANUR,Limestone,mining,11.502912089748426,77.85474549429325,TAMIL NADU,Salem,4.59511571014,BALAJI MINERALS & ALLIED INDUSTRIES,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11038,BHUVANESWARA MINES,Limestone,mining,11.461334781478925,77.91121989898849,TAMIL NADU,Salem,1.49260559579,VENKATACHALAM P.S,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN28015,SRI KRISHNA MINING WORKS,Limestone,mining,10.787339181283487,78.0505005340322,TAMIL NADU,Karur,3.86287607173,SRI KRISHNA MINING WORKS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15049,PERUMALPATTI,Limestone,mining,9.371140894411306,77.54909735939081,TAMIL NADU,Virudhunagar,0.970370837529,VIJESH CHEMICALS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN28016,THENNILAI,Limestone,mining,8.86081283153788,77.71761939346905,TAMIL NADU,Tirunelveli,2.50130163702,RAJVIGNESH MINES & MINERALS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11072,VEERACHIPALAYAM,Limestone,mining,11.461459491808343,77.79961325542696,TAMIL NADU,Salem,0.685087754074,AMUDHA MINES & MINERALS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11093,ANNADHANAPATTI,Limestone,mining,11.47308114786468,77.90774627277727,TAMIL NADU,Salem,1.36811892377,KADARVALI MINERALS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN06032,SUNDEEP MINERAL CORPORATION,Limestone,mining,9.728037923031524,78.0659891747649,TAMIL NADU,Madurai,5.41446952318,NATARAJANS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11094,SELVAMANI MINERALS  (GONO.120),Limestone,mining,11.480233853091164,77.7914961847846,TAMIL NADU,Salem,1.19331159453,CHELLAPPANP,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN06013,UTHAPPANAICKANUR,Limestone,mining,10.022270950418822,77.78720153359365,TAMIL NADU,Madurai,5.21994522807,KARUPPASAMY KR,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN03002,PADAVANUR,Limestone,mining,12.28674730464972,78.45240020894359,TAMIL NADU,Krishnagiri,1.31122699875,SANTHI MINES,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN06007,SIRUGUDI (GONO.83),Limestone,mining,10.242440516432877,78.29590936063327,TAMIL NADU,Dindigul,1.8147748582,SIVAM MINES (Formerly : ASAI ALANGARAM),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15069,SRI VINAYAGA MINES,Limestone,mining,8.724233581344292,77.4077795859539,TAMIL NADU,Tirunelveli,2.24404370313,SUNDARAM B,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15074,PUDUR    (GONO.11323),Limestone,mining,8.843028516980285,77.58980737806198,TAMIL NADU,Tirunelveli,4.49930756659,THE SOUTH INDIA MINES & MINERALS INDUSTRIES LTD,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN02004,WALAYAR,Limestone,mining,10.879506813121715,76.84632363611323,TAMIL NADU,Coimbatore,67.361827531,ASSOCIATED CEMENT COLTD.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN06027,VANI CHEMICALS,Limestone,mining,9.72871655310234,78.0266920091891,TAMIL NADU,Madurai,4.61005182579,MURUGARAJA,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN06028,THIRUMAL,Limestone,mining,9.717423608300225,78.05696249621498,TAMIL NADU,Madurai,1.63844750665,SHREE MEENATCHI MINES,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11092,SWAMY MINES,Limestone,mining,11.503937183198188,77.89335105173357,TAMIL NADU,Salem,1.03216246493,SATHIYAS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11044,DHANALAKSHMI MINES,Limestone,mining,11.48327307764113,77.81552183972387,TAMIL NADU,Salem,0.674222806724,PALANISAMY,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11077,KALAIMAGAL MINERAL CORPORATION        (GONO.145),Limestone,mining,11.480169159198354,77.81750881310757,TAMIL NADU,Salem,0.919174181404,SEKARANK,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11056,DEVANNAGOUNDANUR,Limestone,mining,11.501905446729545,77.83675855774663,TAMIL NADU,Salem,2.74435940315,NATESAN MINES,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN06020,THUMBAKULAM,Limestone,mining,9.728565936790558,78.0337339313144,TAMIL NADU,Madurai,1.58932524151,NAGARAJANP,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11005,SREE KRISHNA MINES & CHEMICALS,Limestone,mining,11.502636785819579,77.83112600195655,TAMIL NADU,Salem,8.13569959942,SELLADURAIS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11040,MORUR,Limestone,mining,11.4471028280625,77.85752271598945,TAMIL NADU,Salem,7.65338892364,INDIANA MINERALS & ALIIED INDUSTRIES,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11042,INDIA MINES AND MINERALS,Limestone,mining,11.400935808098703,77.86852418603208,TAMIL NADU,Namakkal,0.13856768802,RAJAV.R.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15075,MOOVIRUNTHALI,Limestone,mining,8.995165947597718,77.68471478534008,TAMIL NADU,Tirunelveli,3.20173960657,20 MICRONS LTD,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11098,CHINNAGOUNDANUR,Limestone,mining,11.494524980649533,77.79484303461065,TAMIL NADU,Salem,2.37128148667,KANDASAMYS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11099,IVELI,Limestone,mining,11.503211407093602,77.8940478280448,TAMIL NADU,Salem,1.77192177141,SWATHI MINES & MINERALS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11082,KASTHURIPATTI,Limestone,mining,11.469151091143061,77.89747243922758,TAMIL NADU,Salem,1.41626853132,SRI MALLIGA MINERALS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11084,SOUNDARAJAN MINES AND MINERALS,Limestone,mining,11.476589726292541,77.81946136241407,TAMIL NADU,Salem,0.516219603443,PALANISAMYR,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11086,ANNAMAR MINERALS,Limestone,mining,11.508862963427019,77.82413723728642,TAMIL NADU,Salem,0.647522499289,RAJKUMARK,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11102,VEERACHIPALAYAM,Limestone,mining,11.468269371243974,77.7986653910822,TAMIL NADU,Salem,1.25462468194,PATHI & CO,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
"38TMN11105
","SRI VINAYAGA MINES & MINERALS
",Limestone,mining,11.482248946151888,77.78279828399559,TAMIL NADU,Salem,2.5909177571,Sree Saravanan.R,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11106,SRI SARAVANA MINES AND MINERALS,Limestone,mining,11.514904018099838,77.8740776470507,TAMIL NADU,Salem,1.31654151905,VENKATACHALAMC,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN14056,REDDIMANGUDI,Limestone,mining,10.983266276501244,78.81774917017144,TAMIL NADU,Tiruchirappalli,1.76256513734,SARAVANANS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15076,THENKULAM,Limestone,mining,8.803664935587829,77.69465467519264,TAMIL NADU,Tirunelveli,1.44574863951,MAGALINGAMP,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11109,ALATHUR,Limestone,mining,11.481575769723712,77.79114646705364,TAMIL NADU,Salem,6.69918826149,TAN INDIA LTD,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN11118,KONGU MINERALS,Limestone,mining,11.500074738681326,77.83510210701932,TAMIL NADU,Salem,0.755884459611,THANGAVEL N.C.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN28052,DEVARMALAI,Limestone,mining,10.743463816272676,78.1705521186065,TAMIL NADU,Karur,3.55778094116,RAMKUMARM,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN14071,THIRUPPATTUR,Limestone,mining,11.028145253514072,78.7599233582822,TAMIL NADU,Tiruchirappalli,4.54948177665,JAYASREEC,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN14074,KALLAKUDI & KOVANDAKURICHI (GO.NO.1158),Limestone,mining,10.96915828605266,78.93795647580524,TAMIL NADU,Tiruchirappalli,13.4504771709,DALMIA CEMENTS (BHARAT) LTD,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN14046,PUDUPALAYAM  (GONO.5),Limestone,mining,11.089308063598942,79.15060237832691,TAMIL NADU,Ariyalur,4.76760048148,MADRAS CEMENTS LTD,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN14051,VARAGUPADI,Limestone,mining,11.143533073436034,78.89474787447284,TAMIL NADU,Perambalur,4.47849516933,SRI RAM CHEMICALS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15067,ELANGULAM,Limestone,mining,8.42533820957717,77.72455536271092,TAMIL NADU,Tirunelveli,0.823506454554,ABCOY,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN14042,VEL INDUSTRIES,Limestone,mining,10.95200453880483,78.91559376714788,TAMIL NADU,Tiruchirappalli,3.06224441286,SUBRAMANIANS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN14058,MATHUR,Limestone,mining,10.719070340009894,78.58241544044094,TAMIL NADU,Tiruchirappalli,3.39784562596,PERUMALR,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN14059,SANAMANGALAM,Limestone,mining,11.025056074239838,78.77667088910623,TAMIL NADU,Tiruchirappalli,3.39210018831,SATHAMMAIS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN28037,DEVARMALAI,Limestone,mining,10.733133438411496,78.15459610584355,TAMIL NADU,Dindigul,2.06529070157,SRI AMARA ORES,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN14061,NEIKULAM,Limestone,mining,11.05347141821748,78.85040182184575,TAMIL NADU,Tiruchirappalli,2.44367379163,RAJENDRAND,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN14063,ARASUR MINES,Limestone,mining,11.015551819366141,78.95787045400886,TAMIL NADU,Tiruchirappalli,1.10908863541,SUNDARAJANT,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15097,PANDAPULI,Limestone,mining,9.496655532553046,77.57721444365284,TAMIL NADU,Virudhunagar,65.7918771025,BRIGHT CHEMICALS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN14053,SANAMANGALAM,Limestone,mining,11.026589834912652,78.77743346231824,TAMIL NADU,Tiruchirappalli,0.799600260722,AHMED MINES & MINERALS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN14075,SANAMANGALAM,Limestone,mining,11.062407874870678,78.7864804620415,TAMIL NADU,Tiruchirappalli,0.166436976748,JK. MINES & MINERALS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15012,PALLIKOTTAI  (GONO.591),Limestone,mining,8.880472295927007,77.71257649333471,TAMIL NADU,Tirunelveli,19.7945685608,THE SOUTH INDIA MINES & MINERALS INDUSTRIES LTD,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15002,KRISHNA MINES  (GONO.8480),Limestone,mining,8.797016652998488,77.67314268831065,TAMIL NADU,Tirunelveli,31.0426348151,SHANKAR K & OTHERS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15044,PALLIKOTTAI,Limestone,mining,8.87763045142646,77.71186138356335,TAMIL NADU,Tirunelveli,6.06109944045,SANKAR CHEMICAL LIME PRODUCTS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN23027,SOUNDARAJAN MINES AND MINERALS,Limestone,mining,11.423197574769851,77.79274976991582,TAMIL NADU,Namakkal,0.61191154254,PALANISAMYR,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15004,THENMALAI LST MINE  (GONO.77),Limestone,mining,9.32706113161829,77.54103255794963,TAMIL NADU,Tirunelveli,2.71903326859,JANATHACEM INDUSTRIES LTD(FORMERLY LIMENAPH CHEMICALS),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15025,GANGAIKONDAN  (GONO.474),Limestone,mining,8.828457059732116,77.73145207543314,TAMIL NADU,Tirunelveli,15.6635791067,THE INDIA CEMENTS LTD,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15026,THALAIYUTHU   (GONO.546),Limestone,mining,8.805325616641422,77.72597529176957,TAMIL NADU,Tirunelveli,2.606241862,THE INDIA CEMENTS LTD,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15064,SVK CEM MANUFACTURERS,Limestone,mining,8.73106277063835,77.39490080353377,TAMIL NADU,Tirunelveli,4.64643346174,PRADEEP KUMARS.B,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15029,VADAKKU  VALLIYOOR   (GONO.72),Limestone,mining,8.409164993046252,77.60164902082659,TAMIL NADU,Tirunelveli,35.27326389,THE INDIA CEMENTS LTD,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15057,PANDAPULI,Limestone,mining,9.328758731068095,77.54891262227476,TAMIL NADU,Tirunelveli,0.0575494841192,SUN INDUSTRIES,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN23017,MINERAL ENTERPRISES (GONO.167),Limestone,mining,11.447974498212453,77.80493784220411,TAMIL NADU,Namakkal,0.688319335538,NALLANNASAMYP,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
"38TMN15083
",ABISHEKAPATTY,Limestone,mining,8.786616839697485,77.6549715087805,TAMIL NADU,Tirunelveli,2.01203380342,Mari Sankar Industries,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15084,PANDAPULI (GONO.85),Limestone,mining,9.329172125193416,77.55067367381082,TAMIL NADU,Tirunelveli,3.43530943581,MURALI ENTERPRISES,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15089,VIKRAMASINGAPURAM,Limestone,mining,8.721066871420495,77.41310761521584,TAMIL NADU,Tirunelveli,3.65447278964,ANNALAKSHMI,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN23013,SVALAVANDHI,Limestone,mining,11.108402283158439,78.08531552896947,TAMIL NADU,Namakkal,2.90142434262,SRI BALAJI MINING CO,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15090,VENKATRENGAPURAM,Limestone,mining,8.592296317619512,77.60684025525167,TAMIL NADU,Tirunelveli,3.59118927012,SUDHAKAR RATHINAMT.R,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15092,THENMALAI LST MINE (GONO.78),Limestone,mining,9.328921102700344,77.54126825015096,TAMIL NADU,Tirunelveli,2.02242422484,JANATHACEM INDUSTRIES LTD(FORMERLY LIMENAPH CHEMICALS),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15094,THENMALAI LST MINE (GONO.171),Limestone,mining,9.328918742635128,77.54091255966897,TAMIL NADU,Tirunelveli,1.21337083163,JANATHACEM INDUSTRIES LTD(FORMERLY LIMENAPH CHEMICALS),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN23015,SOWDHAPURAAM,Limestone,mining,11.427085290606032,77.7916058681922,TAMIL NADU,Namakkal,7.06252309192,INDIANA MINERALS & ALIIED INDUSTRIES,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15096,PANDAPULI,Limestone,mining,9.328193706308127,77.55022165422272,TAMIL NADU,Tirunelveli,0.500169402958,DESINGU RAJA K.R,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15098,PILLAIYARNATHAM,Limestone,mining,9.183004842928648,77.77339444743049,TAMIL NADU,Tirunelveli,2.69022042243,RAJESHWARIP,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15103,SIVALARKULAM,Limestone,mining,8.874108427871903,77.56197787774408,TAMIL NADU,Tirunelveli,0.82750810666,SOUTHERN BASIC CHEMICALS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN24012,VARAGUPADI,Limestone,mining,11.15735459282412,78.90636994675283,TAMIL NADU,Perambalur,0.950957326986,VIJAY CEMENTS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15100,KANNANALLUR,Limestone,mining,8.365007343092886,77.69098955121486,TAMIL NADU,Tirunelveli,4.23621047843,JOE PEREZ T,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN15102,PARUVAKUDI,Limestone,mining,9.317140673313252,77.52913622280761,TAMIL NADU,Tirunelveli,13.0876914732,RAMCHAND ORGANICS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN24032,OLAIPADI (WEST),Limestone,mining,11.313936056070181,79.0777262546698,TAMIL NADU,Perambalur,7.11425924328,MANIMOZHIC,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN23020,PUDUPULIYAMPATTI,Limestone,mining,11.324618673766675,77.93246993035753,TAMIL NADU,Namakkal,0.898544814679,SADASIVAMR,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN19004,KURUNTHAMADAM,Limestone,mining,9.439152790504922,78.0381111613252,TAMIL NADU,Virudhunagar,3.95424561898,KESAVA CALAX CHEMICALS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN21004,ARASOOR,Limestone,mining,8.34442453492311,77.86219263633801,TAMIL NADU,Thoothukkudi,6.84621771052,THE INDIA CEMENTS LTD,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN23006,SIVASAKTHI ENTERPRISES  (GONO.8),Limestone,mining,11.332975848410344,77.93943838581826,TAMIL NADU,Namakkal,3.95591818639,KANDASAMY SP,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN23007,SIVASAKTHI ENTERPRISES  (GONO.9),Limestone,mining,11.329022027261455,77.93337996752695,TAMIL NADU,Namakkal,2.60142379619,KANDASAMY SP,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN23009,THANGAM MINES,Limestone,mining,11.42680214121166,77.92521580390098,TAMIL NADU,Namakkal,1.56833058227,THIRAVIYAMK,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN24004,VARAGUPADI,Limestone,mining,11.153095760737852,78.90918976748894,TAMIL NADU,Perambalur,4.68175738981,MADRAS CEMENTS LTD,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN23018,PALLAKKAPALAYAM,Limestone,mining,11.473900217615887,77.78387025375818,TAMIL NADU,Namakkal,1.58843878324,KARTHICK MINES & MINERALS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN24002,AMINABAD & KAIRALABAD   (GONO.2),Limestone,mining,11.138398860300164,79.1229149212831,TAMIL NADU,Ariyalur,67.9775319777,DALMIA CEMENTS (BHARAT) LTD,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38TMN24009,VALAJANAGARAM,Limestone,mining,11.110225878893631,79.12540766483038,TAMIL NADU,Ariyalur,8.48308338379,VENKATESWARA CEMENTS LTD,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
