zone_name,type,state_id,fiscal_year,plant_name,unit,possible_names,latitude,longitude,unit_status,start_year,retired_year,fuel_gem,technology,fuel1,fuel2,installed_capacity_mw,monitored_capacity_mw,net_generation_mu,fuel_1_consumption_if_coal_only_national_coal,fuel_1_consumption_only_for_imported_coal,fuel_2_consumption,gcvkcal_kg_fuel_1_if_coal_only_national_coal,gcvkcal_kg_fuel_1_only_for_imported_coal,gcvkcal_kg_fuel_2,co2ton_fuel_1,co2ton_fuel_2,co2_fuel2_pct,total_co2ton,emission_factor_ton_mwh,auxilary_cons_pct_cal,is_emission_factor_predicted,daily_agg_gross_GWh,lower_95_prediction_emission_factor_ton_mwh,upper_95_prediction_emission_factor_ton_mwh,emission_factor_ton_mwh_knn_q05,emission_factor_ton_mwh_knn_q25,emission_factor_ton_mwh_knn_q75,emission_factor_ton_mwh_knn_q95,emission_factor_ton_mwh_knn_mean
Western,THERMAL,GUJARAT,2022-23,AKRIMOTA LIG TPS,2,"['AKRIMOTA LIG TPS', 'AKRIMOTA LIG', 'Akrimota Power Project']",23.7724998,68.6455556,operating,2006,,lignite,Subcritical coal,LIGN,OIL,250,125,330.00,374.14,0.00,516.62,3264.08,4073.82,10466.87,513854.00,1546.00,0.30,515400.00,1.56,20.04,0.0,412.36,1.52,1.68,1.11,1.37,1.83,2.17,1.61
Western,THERMAL,GUJARAT,2023-24,AKRIMOTA LIG TPS,2,"['AKRIMOTA LIG TPS', 'AKRIMOTA LIG', 'Akrimota Power Project']",23.7724998,68.6455556,operating,2006,,lignite,Subcritical coal,LIGN,OIL,250,125,145.87,228.02,0.00,592.41,2074.80,1285.47,10065.67,291440.37,1783.28,,293223.65,2.01,18.20,0.0,203.46,1.60,2.11,1.23,1.43,1.78,2.11,1.62
Western,THERMAL,GUJARAT,2024-25,AKRIMOTA LIG TPS,2,"['AKRIMOTA LIG TPS', 'AKRIMOTA LIG', 'Akrimota Power Project']",23.7724998,68.6455556,operating,2006,,lignite,Subcritical coal,LIGN,OIL,250,125,,,,,,,,,,,,,,,0.00,0.83,0.44,,,,,
Western,THERMAL,GUJARAT,2025-26,AKRIMOTA LIG TPS,2,"['AKRIMOTA LIG TPS', 'AKRIMOTA LIG', 'Akrimota Power Project']",23.7724998,68.6455556,operating,2006,,lignite,Subcritical coal,LIGN,OIL,250,125,,484.00,0.00,1082.60,2130.17,875.84,7608.23,301992.09,1593.27,,33610.24,2.66,23.75,1.0,14.50,2.66,2.66,1.30,1.52,2.04,2.74,1.83
Western,THERMAL,MAHARASHTRA,2018-19,AMARAVATI TPS,0,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",20.936861,77.779867,operating,,,,,COAL,OIL,1350,1350,3717.15,2340.93,10.57,1469.16,4011.00,4142.00,10100.00,3577269.32,4243.51,0.12,3581512.82,0.96,8.76,0.0,4074.61,0.91,1.11,0.91,0.96,1.03,1.09,1.00
Western,THERMAL,MAHARASHTRA,2019-20,AMARAVATI TPS,0,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",20.936861,77.779867,operating,,,,,COAL,OIL,1350,1350,2905.00,1954.76,0.00,2439.00,4001.00,0.00,10100.00,2966694.68,7044.79,0.24,2973739.46,1.02,9.11,0.0,3222.39,0.92,1.14,0.91,0.97,1.04,1.15,1.01
Western,THERMAL,MAHARASHTRA,2020-21,AMARAVATI TPS,0,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",20.936861,77.779867,operating,,,,,COAL,OIL,1350,1350,2597.62,1637.69,0.00,409.13,4037.10,0.00,10100.00,2507908.24,1181.73,0.05,2509089.97,0.97,8.40,0.0,2838.03,0.92,1.05,0.88,0.97,1.04,1.08,1.00
Western,THERMAL,MAHARASHTRA,2021-22,AMARAVATI TPS,0,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",20.936861,77.779867,operating,,,,,COAL,OIL,1350,1350,8156.86,5904.92,0.00,926.65,3538.00,0.00,10100.00,7924690.93,2676.53,0.03,7927367.46,0.97,8.15,0.0,8882.49,0.91,1.07,0.87,0.92,1.01,1.13,0.98
Western,THERMAL,MAHARASHTRA,2022-23,AMARAVATI TPS,0,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",20.936861,77.779867,operating,,,,,COAL,OIL,1350,1350,8422.00,5863.00,12.00,952.00,3652.00,4631.00,10700.00,8141787.69,2913.10,0.04,8144700.79,0.97,7.72,0.0,9124.10,0.93,1.05,0.88,0.94,1.00,1.07,0.97
Western,THERMAL,MAHARASHTRA,2023-24,AMARAVATI TPS,0,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",20.936861,77.779867,operating,,,,,COAL,OIL,1350,1350,9004.00,7415.00,0.00,0.98,2975.31,1923.07,10097.47,9935740.58,3.00,,9935743.58,1.10,5.58,0.0,9759.86,1.10,1.10,0.87,0.92,0.99,1.10,0.96
Western,THERMAL,MAHARASHTRA,2024-25,AMARAVATI TPS,0,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",20.936861,77.779867,operating,,,,,COAL,OIL,1350,1350,,6883.54,445.27,4296.46,2959.95,1970.61,10097.47,7543142.14,9391.44,,8553161.05,0.95,6.94,1.0,9281.48,0.89,1.03,0.89,0.94,1.02,1.10,0.98
Western,THERMAL,MAHARASHTRA,2025-26,AMARAVATI TPS,0,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",20.936861,77.779867,operating,,,,,COAL,OIL,1350,1350,,4007.97,259.39,3967.93,2568.48,2256.11,10098.22,3806154.65,8739.97,,4966113.51,0.98,7.95,1.0,4774.53,0.91,1.05,0.89,0.94,1.00,1.03,0.97
Western,THERMAL,MAHARASHTRA,2018-19,AMARAVATI TPS,1,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2013,,,Subcritical coal,COAL,OIL,1350,270,603.25,386.77,2.11,360.27,4011.00,4142.00,10100.00,591575.87,1040.60,0.18,592616.47,0.98,8.76,0.0,661.35,0.95,1.07,0.93,0.97,1.08,1.18,1.03
Western,THERMAL,MAHARASHTRA,2019-20,AMARAVATI TPS,1,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2013,,,Subcritical coal,COAL,OIL,1350,270,,183.11,0.00,1036.03,3961.47,704.73,10176.90,219992.47,2445.28,,424101.04,1.07,9.24,1.0,391.89,0.97,1.15,1.00,1.04,1.13,1.18,1.09
Western,THERMAL,MAHARASHTRA,2020-21,AMARAVATI TPS,1,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2013,,,Subcritical coal,COAL,OIL,1350,270,530.38,337.39,0.00,48.37,3991.00,0.00,10100.00,510762.73,139.71,0.03,510902.44,0.96,8.40,0.0,579.48,0.92,1.05,0.96,1.01,1.09,1.13,1.05
Western,THERMAL,MAHARASHTRA,2021-22,AMARAVATI TPS,1,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2013,,,Subcritical coal,COAL,OIL,1350,270,,1137.91,49.82,2956.11,3537.38,1053.91,10178.83,123890.05,6498.27,,1448834.14,0.99,8.30,1.0,1692.90,0.95,1.04,0.97,1.02,1.09,1.13,1.05
Western,THERMAL,MAHARASHTRA,2022-23,AMARAVATI TPS,1,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2013,,,Subcritical coal,COAL,OIL,1350,270,1796.80,1260.33,0.00,173.99,3652.00,4577.81,10700.00,1745923.10,532.41,0.03,1746455.51,0.97,7.73,0.0,1946.85,0.94,1.05,0.93,0.97,1.06,1.12,1.01
Western,THERMAL,MAHARASHTRA,2023-24,AMARAVATI TPS,1,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2013,,,Subcritical coal,COAL,OIL,1350,270,2014.00,1658.67,0.00,0.07,3007.47,2483.53,10135.86,2222240.70,0.21,,2222240.92,1.10,7.28,0.0,2183.49,1.04,1.11,0.93,0.96,1.02,1.11,1.00
Western,THERMAL,MAHARASHTRA,2024-25,AMARAVATI TPS,1,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2013,,,Subcritical coal,COAL,OIL,1350,270,,1418.53,239.82,2978.50,2820.50,2497.69,10150.13,503690.67,4917.10,,1801276.95,0.99,8.04,1.0,1901.33,0.97,1.06,0.96,1.01,1.08,1.15,1.05
Western,THERMAL,MAHARASHTRA,2025-26,AMARAVATI TPS,1,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2013,,,Subcritical coal,COAL,OIL,1350,270,,898.98,133.39,2757.75,2864.42,2136.15,10142.76,39289.13,4499.14,,1027993.49,1.03,9.54,1.0,984.82,1.00,1.11,0.99,1.03,1.10,1.16,1.07
Western,THERMAL,MAHARASHTRA,2018-19,AMARAVATI TPS,2,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2014,,,Subcritical coal,COAL,OIL,1350,270,1033.94,650.96,2.11,249.75,4011.00,4142.00,10100.00,993541.86,721.38,0.07,994263.24,0.96,8.76,0.0,1134.67,0.95,1.05,0.93,0.98,1.07,1.17,1.03
Western,THERMAL,MAHARASHTRA,2019-20,AMARAVATI TPS,2,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2014,,,Subcritical coal,COAL,OIL,1350,270,,440.65,31.47,2964.05,3905.15,1244.69,10192.76,0.00,6419.65,,628517.35,1.07,9.83,1.0,725.60,1.00,1.12,1.00,1.04,1.11,1.15,1.08
Western,THERMAL,MAHARASHTRA,2020-21,AMARAVATI TPS,2,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2014,,,Subcritical coal,COAL,OIL,1350,270,565.19,358.35,0.00,116.88,3997.00,0.00,10100.00,543310.80,337.60,0.06,543648.39,0.96,8.40,0.0,617.40,0.94,1.05,0.96,1.00,1.08,1.13,1.04
Western,THERMAL,MAHARASHTRA,2021-22,AMARAVATI TPS,2,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2014,,,Subcritical coal,COAL,OIL,1350,270,,1217.48,49.82,2944.37,3567.53,1047.79,10179.60,185709.83,6453.89,,1643735.70,1.04,8.34,1.0,1775.68,0.96,1.05,0.97,1.02,1.09,1.14,1.05
Western,THERMAL,MAHARASHTRA,2022-23,AMARAVATI TPS,2,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2014,,,Subcritical coal,COAL,OIL,1350,270,1881.96,1313.72,2.90,154.84,3652.00,4631.00,10700.00,1824678.36,473.81,0.03,1825152.16,0.97,7.73,0.0,2038.51,0.94,1.06,0.91,0.96,1.07,1.16,1.03
Western,THERMAL,MAHARASHTRA,2023-24,AMARAVATI TPS,2,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2014,,,Subcritical coal,COAL,OIL,1350,270,1538.00,1266.60,0.00,0.07,2924.76,2517.27,10138.79,1696956.04,0.21,,1696956.25,1.10,7.75,0.0,1668.13,1.06,1.11,0.93,0.98,1.08,1.16,1.03
Western,THERMAL,MAHARASHTRA,2024-25,AMARAVATI TPS,2,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2014,,,Subcritical coal,COAL,OIL,1350,270,,1543.03,226.91,2384.47,2966.12,2483.53,10137.70,557276.35,3468.22,,1930176.45,0.98,8.35,1.0,2144.74,0.96,1.06,0.97,1.01,1.09,1.15,1.05
Western,THERMAL,MAHARASHTRA,2025-26,AMARAVATI TPS,2,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2014,,,Subcritical coal,COAL,OIL,1350,270,,915.09,133.39,2723.75,2863.26,2212.00,10145.20,84311.90,4022.20,,1045365.91,1.06,9.47,1.0,1029.30,1.00,1.10,0.99,1.03,1.10,1.15,1.07
Western,THERMAL,MAHARASHTRA,2018-19,AMARAVATI TPS,3,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,785.94,497.94,2.11,342.99,4011.00,4142.00,10100.00,760729.73,990.69,0.13,761720.43,0.97,8.76,0.0,861.17,0.97,1.08,0.93,0.98,1.08,1.19,1.03
Western,THERMAL,MAHARASHTRA,2019-20,AMARAVATI TPS,3,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,768.97,520.33,0.00,481.00,4001.00,0.00,10100.00,789689.13,1389.32,0.18,791078.45,1.03,9.11,0.0,847.83,0.99,1.10,0.97,1.03,1.09,1.13,1.06
Western,THERMAL,MAHARASHTRA,2020-21,AMARAVATI TPS,3,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,512.83,326.71,0.00,65.10,4044.00,0.00,10100.00,501170.29,188.03,0.04,501358.32,0.98,8.40,0.0,560.30,0.91,1.04,0.96,1.01,1.08,1.13,1.04
Western,THERMAL,MAHARASHTRA,2021-22,AMARAVATI TPS,3,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,,1139.64,49.82,2956.11,3537.38,1053.91,10176.89,133677.57,6502.36,,1448834.14,0.99,8.30,1.0,1688.48,0.96,1.04,0.98,1.02,1.09,1.13,1.05
Western,THERMAL,MAHARASHTRA,2022-23,AMARAVATI TPS,3,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,1465.02,1012.81,3.54,170.28,3652.00,4631.00,10700.00,1408875.65,521.05,0.04,1409396.70,0.96,7.73,0.0,1585.91,0.94,1.05,0.94,0.97,1.06,1.13,1.02
Western,THERMAL,MAHARASHTRA,2023-24,AMARAVATI TPS,3,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,1742.00,1435.52,0.00,0.07,2820.50,2506.41,10150.13,1923270.44,0.21,,1923270.65,1.10,7.47,0.0,1887.30,1.06,1.10,0.92,0.97,1.07,1.15,1.02
Western,THERMAL,MAHARASHTRA,2024-25,AMARAVATI TPS,3,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,,1025.04,147.20,2446.69,2861.90,2365.20,10140.53,101602.58,3541.08,,1225751.73,1.03,9.38,1.0,1201.95,0.99,1.10,0.98,1.02,1.10,1.16,1.06
Western,THERMAL,MAHARASHTRA,2025-26,AMARAVATI TPS,3,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,,989.23,150.36,2577.90,2860.46,2375.40,10145.20,35366.24,3927.91,,1205944.52,1.02,9.27,1.0,1140.98,0.99,1.09,0.98,1.02,1.09,1.15,1.06
Western,THERMAL,MAHARASHTRA,2018-19,AMARAVATI TPS,4,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,469.64,291.87,2.11,237.51,4011.00,4142.00,10100.00,447189.99,686.02,0.15,447876.01,0.95,8.76,0.0,514.02,0.90,1.03,0.93,0.97,1.08,1.17,1.03
Western,THERMAL,MAHARASHTRA,2019-20,AMARAVATI TPS,4,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,562.64,379.88,0.00,365.00,4001.00,0.00,10100.00,576527.04,1054.26,0.18,577581.30,1.03,9.11,0.0,624.62,0.96,1.10,0.95,1.01,1.09,1.15,1.05
Western,THERMAL,MAHARASHTRA,2020-21,AMARAVATI TPS,4,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,505.83,313.21,0.00,116.50,4086.00,0.00,10100.00,485457.63,336.50,0.07,485794.12,0.96,8.40,0.0,552.68,0.92,1.05,0.96,1.01,1.08,1.13,1.04
Western,THERMAL,MAHARASHTRA,2021-22,AMARAVATI TPS,4,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,,1356.43,49.82,3048.21,3428.17,1043.04,10179.60,273763.96,6794.78,,1686084.81,1.05,8.14,1.0,1831.72,0.96,1.05,0.97,1.01,1.08,1.13,1.04
Western,THERMAL,MAHARASHTRA,2022-23,AMARAVATI TPS,4,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,1779.31,1260.61,2.35,193.38,3652.00,4631.00,10700.00,1750193.06,591.74,0.03,1750784.80,0.98,7.73,0.0,1928.19,0.94,1.07,0.93,0.97,1.06,1.13,1.01
Western,THERMAL,MAHARASHTRA,2023-24,AMARAVATI TPS,4,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,1746.00,1437.56,0.00,0.07,2820.50,2506.41,10150.13,1926003.57,0.21,,1926003.79,1.10,7.47,0.0,1892.11,1.06,1.10,0.92,0.97,1.07,1.14,1.02
Western,THERMAL,MAHARASHTRA,2024-25,AMARAVATI TPS,4,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,,1488.51,210.15,2378.13,2969.25,2438.60,10139.25,550440.98,3345.31,,1886599.98,0.99,8.84,1.0,2077.61,0.97,1.08,0.97,1.01,1.09,1.15,1.05
Western,THERMAL,MAHARASHTRA,2025-26,AMARAVATI TPS,4,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,,689.59,129.84,3059.26,2986.64,2186.92,10154.90,0.00,5191.07,,811600.89,1.06,9.90,1.0,861.06,1.01,1.10,1.00,1.04,1.10,1.16,1.07
Western,THERMAL,MAHARASHTRA,2018-19,AMARAVATI TPS,5,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,824.39,513.39,2.11,278.64,4011.00,4142.00,10100.00,784231.86,804.81,0.10,785036.68,0.95,8.76,0.0,903.40,0.95,1.06,0.92,0.97,1.07,1.18,1.03
Western,THERMAL,MAHARASHTRA,2019-20,AMARAVATI TPS,5,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,572.64,389.20,0.00,520.00,4001.00,0.00,10100.00,590671.77,1501.96,0.25,592173.74,1.03,9.11,0.0,632.44,0.97,1.11,0.96,1.02,1.09,1.13,1.06
Western,THERMAL,MAHARASHTRA,2020-21,AMARAVATI TPS,5,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,483.40,302.03,0.00,62.28,4078.00,0.00,10100.00,467206.80,179.89,0.04,467386.69,0.97,8.40,0.0,528.19,0.90,1.05,0.96,1.01,1.08,1.13,1.05
Western,THERMAL,MAHARASHTRA,2021-22,AMARAVATI TPS,5,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,,1356.46,44.62,2962.14,3444.76,1043.04,10179.60,316888.36,6540.13,,1709395.20,1.05,8.09,1.0,1893.71,0.95,1.05,0.97,1.01,1.08,1.12,1.04
Western,THERMAL,MAHARASHTRA,2022-23,AMARAVATI TPS,5,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,1499.07,1016.00,2.82,259.94,3652.00,4631.00,10700.00,1412115.50,795.41,0.06,1412910.91,0.94,7.73,0.0,1624.63,0.94,1.05,0.93,0.97,1.05,1.12,1.01
Western,THERMAL,MAHARASHTRA,2023-24,AMARAVATI TPS,5,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,1964.00,1617.64,0.00,0.70,2969.25,2483.53,10137.70,2167269.83,2.14,,2167271.97,1.10,10.75,0.0,2128.83,1.05,1.13,0.92,0.98,1.10,1.19,1.04
Western,THERMAL,MAHARASHTRA,2024-25,AMARAVATI TPS,5,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,,1430.33,231.05,2435.15,2876.23,2499.89,10139.25,495123.35,3493.90,,1776755.11,0.98,8.54,1.0,1955.85,0.97,1.07,0.96,1.01,1.09,1.16,1.05
Western,THERMAL,MAHARASHTRA,2025-26,AMARAVATI TPS,5,"['AMARAVATI TPS', 'AMARAVATI TPP', 'AMRAVATI TPS', 'Amravati Thermal Power Project']",21.080316,77.901242,operating,2015,,,Subcritical coal,COAL,OIL,1350,270,,612.33,120.92,3137.37,3173.13,2220.43,10156.10,0.00,5615.25,,723209.51,1.04,10.12,1.0,758.37,1.02,1.12,1.01,1.04,1.10,1.17,1.08
Western,THERMAL,MADHYA PRADESH,2018-19,AMARKANTAK EXT TPS,0,"['AMARKANTAK EXT TPS', 'AMAR KANTAK', 'MP Amarkantak power station']",23.163927,81.638074,operating,,,,,COAL,OIL,450,210,1487.88,880.22,0.00,606.33,4463.00,0.00,10000.00,1490147.55,1733.98,0.12,1491881.53,1.00,9.06,0.0,1636.16,1.00,1.11,0.99,1.02,1.10,1.14,1.06
Western,THERMAL,MADHYA PRADESH,2019-20,AMARKANTAK EXT TPS,0,"['AMARKANTAK EXT TPS', 'AMAR KANTAK', 'MP Amarkantak power station']",23.163927,81.638074,operating,,,,,COAL,OIL,450,210,1536.62,988.80,0.00,352.00,4121.00,0.00,10000.00,1545688.38,1006.65,0.07,1546695.03,1.01,9.16,0.0,1683.90,1.00,1.09,0.99,1.03,1.09,1.13,1.06
Western,THERMAL,MADHYA PRADESH,2020-21,AMARKANTAK EXT TPS,0,"['AMARKANTAK EXT TPS', 'AMAR KANTAK', 'MP Amarkantak power station']",23.163927,81.638074,operating,,,,,COAL,OIL,450,210,1477.01,998.83,0.00,412.17,3889.00,0.00,10000.00,1473462.42,1178.72,0.08,1474641.14,1.00,9.11,0.0,1627.22,1.00,1.13,0.99,1.02,1.08,1.13,1.06
Western,THERMAL,MADHYA PRADESH,2021-22,AMARKANTAK EXT TPS,0,"['AMARKANTAK EXT TPS', 'AMAR KANTAK', 'MP Amarkantak power station']",23.163927,81.638074,operating,,,,,COAL,OIL,450,210,1362.86,985.17,0.00,585.90,3660.00,0.00,10000.00,1367733.09,1675.55,0.12,1369408.64,1.00,9.61,0.0,1509.01,1.00,1.16,0.99,1.03,1.09,1.13,1.06
Western,THERMAL,MADHYA PRADESH,2022-23,AMARKANTAK EXT TPS,0,"['AMARKANTAK EXT TPS', 'AMAR KANTAK', 'MP Amarkantak power station']",23.163927,81.638074,operating,,,,,COAL,OIL,450,210,1299.11,896.80,0.00,577.24,4189.00,3643.38,10000.00,1425006.54,1650.79,0.12,1426657.33,1.10,9.40,0.0,1433.89,1.00,1.16,0.95,0.99,1.07,1.12,1.03
Western,THERMAL,MADHYA PRADESH,2023-24,AMARKANTAK EXT TPS,0,"['AMARKANTAK EXT TPS', 'AMAR KANTAK', 'MP Amarkantak power station']",23.163927,81.638074,operating,,,,,COAL,OIL,450,210,1638.05,1100.15,0.00,179.08,2447.44,1331.00,10059.53,1636967.21,512.13,,1637479.34,1.00,9.46,0.0,1804.09,0.97,1.13,0.95,1.00,1.07,1.11,1.03
Western,THERMAL,MADHYA PRADESH,2024-25,AMARKANTAK EXT TPS,0,"['AMARKANTAK EXT TPS', 'AMAR KANTAK', 'MP Amarkantak power station']",23.163927,81.638074,operating,,,,,COAL,OIL,450,210,,1306.22,0.00,1255.07,2500.05,1321.10,10049.89,1316820.57,1564.26,,1532806.75,1.05,9.72,1.0,1545.80,1.01,1.15,0.98,1.02,1.07,1.11,1.05
Western,THERMAL,MADHYA PRADESH,2025-26,AMARKANTAK EXT TPS,0,"['AMARKANTAK EXT TPS', 'AMAR KANTAK', 'MP Amarkantak power station']",23.163927,81.638074,operating,,,,,COAL,OIL,450,210,,892.33,0.00,1229.23,2431.33,1396.97,10061.01,840049.56,1344.46,,941693.52,1.10,10.98,1.0,872.99,1.06,1.20,1.03,1.06,1.10,1.16,1.08
Western,THERMAL,MADHYA PRADESH,2018-19,AMARKANTAK EXT TPS,3,"['AMARKANTAK EXT TPS', 'AMAR KANTAK', 'MP Amarkantak power station']",23.162146,81.632816,operating,2009,,bituminous,Subcritical coal,COAL,OIL,450,210,1487.88,880.22,0.00,606.33,4463.00,0.00,10000.00,1490147.55,1733.98,0.12,1491881.53,1.00,9.06,0.0,1636.16,1.00,1.10,0.99,1.03,1.09,1.14,1.06
